Kodas,EAN,stock_local,stock_supplier_fast,stock_supplier_slow,total_stock
4449,5905127020120,0,0,15,15
4451,5905127020229,0,0,5,5
4480,5907784465160,0,0,1,1
4490,5200384504490,0,64,0,64
44P6422,5055166357524,0,63,0,63
44P6427,5055166357579,0,8,0,8
44P6431,5055166357616,0,0,0,0
44P6433,5055166357630,0,44,0,44
44P6434,5055166357647,0,13,0,13
44P6435,5055166357654,0,38,0,38
44P6436,5055166357661,0,11,0,11
44P6438,5055166357685,0,29,0,29
44P6440,5055166357708,0,5,0,5
44P6442,5055166357722,0,15,0,15
44P6444,5055166357746,0,24,0,24
44P6446,5055166357760,0,0,0,0
44P6447,5055166357777,0,0,0,0
44P6452,5055166357821,0,2,0,2
44P6453,5055166357838,0,10,0,10
44P6454,5055166357845,0,19,0,19
44P6455,5055166357852,0,38,0,38
4513,5200384504513,0,22,0,22
4537,5200384504537,0,18,0,18
4551,5200384504551,0,30,0,30
4575,5200384504575,0,37,0,37
4599,5200384504599,0,32,0,32
45P6489,5055166358286,0,17,0,17
45P6491,5055166358309,0,9,0,9
45P6504,5055166358439,0,51,0,51
45P6506,5055166358453,0,107,0,107
45P6507,5055166358460,0,52,0,52
45P6508,5055166358477,0,40,0,40
4635,4008600090212,0,0,1,1
4643,5200384504643,0,52,0,52
4646,5907645897024,0,0,5,5
4650,5200384504650,0,78,0,78
4667,5200384504667,0,49,0,49
4681,5200384504681,0,13,0,13
4698,5200384504698,0,18,0,18
46P6517,5055166358569,0,6,0,6
46P6519,5055166358583,0,18,0,18
46P6524,5055166358637,0,99,0,99
46P6536,5055166358750,0,3,0,3
46P6537,5055166358767,0,0,0,0
46P6542,5055166358811,0,0,0,0
46P6544,5055166358835,0,0,0,0
46P6548,5055166358873,0,49,0,49
46P6552,5055166358910,0,41,0,41
46P6555,5055166358941,0,23,0,23
4780,5200384504780,0,30,0,30
47P5933,5055166359337,0,35,0,35
47P5954,5055166359542,0,43,0,43
47P5955,5055166359559,0,28,0,28
47P5960,5055166359603,0,21,0,21
47P5961,5055166359610,0,17,0,17
47P5962,5055166359627,0,7,0,7
47P5965,5055166359658,0,82,0,82
47P5968,5055166359689,0,69,0,69
47P5970,5055166359702,0,17,0,17
47P5973,5055166359733,0,12,0,12
47P5979,5055166359795,0,11,0,11
47P5980,5055166359801,0,17,0,17
47P5981,5055166359818,0,11,0,11
47P5982,5055166359825,0,4,0,4
47P5988,5055166359887,0,17,0,17
4827,5200384504827,0,46,0,46
4858,5200384504858,0,14,0,14
4896,5200384504896,0,30,0,30
48P5998,5055166359986,0,14,0,14
48P6001,5055166360012,0,38,0,38
48P6002,5055166360029,0,0,0,0
48P6003,5055166360036,0,47,0,47
48P6005,5055166360050,0,0,0,0
48P6008,5055166360418,0,67,0,67
48P6009,5055166360098,0,27,0,27
48P6010,5055166360104,0,64,0,64
48P6016,5055166360166,0,5,0,5
48P6017,5055166360173,0,2,0,2
48P6018,5055166360180,0,0,0,0
48P6019,5055166360197,0,1,0,1
48P6023,5055166360234,0,10,0,10
48P6025,5055166360258,0,53,0,53
48P6029,5055166360296,0,0,0,0
48P6036,5055166360364,0,65,0,65
48P6037,5055166360371,0,20,0,20
4902,5200384504902,0,37,0,37
4933,5200384504933,0,32,0,32
4940,5200384504940,0,10,0,10
4947,5906775391303,0,0,1,1
495,5903753003326,0,0,5,5
49P6048,5055166360487,0,48,0,48
49P6049,5055166360494,0,18,0,18
49P6052,5055166360524,0,10,0,10
49P6053,5055166360531,0,10,0,10
49P6057,5055166360579,0,66,0,66
49P6058,5055166360586,0,12,0,12
49P6060,5055166360609,0,0,0,0
49P6061,5055166360616,0,7,0,7
49P6065,5055166360654,0,0,0,0
49P6066,5055166360661,0,0,0,0
49P6070,5055166360708,0,4,0,4
49P6071,5055166360715,0,6,0,6
49P6075,5055166360753,0,1,0,1
49P6076,5055166360760,0,1,0,1
49P6081,5055166360814,0,107,0,107
5008,5710409102698,0,7,0,7
5009,5710409102704,0,9,0,9
5054,5907556800212,0,0,0,0
5072,5901560828361,0,0,1,1
50P6102,5055166361026,0,0,0,0
50P6103,5055166361033,0,4,0,4
50P6136,5055166361361,0,24,0,24
50P6137,5055166361378,0,25,0,25
50P6140,5055166361408,0,6,0,6
50P6141,5055166361415,0,64,0,64
50P6164,5055166361644,0,22,0,22
50P6165,5055166361651,0,58,0,58
50P6173,5055166361736,0,43,0,43
51024,5712854027731,0,147,0,147
51235,5712854315371,0,126,0,126
51236,5712854315395,0,245,0,245
51237,5712854315418,0,62,0,62
51238,5712854315432,0,93,0,93
5162,5710409109000,0,65,0,65
5163,5710409109017,0,71,0,71
5164,5901560847096,0,0,5,5
51P6183,5055166361835,0,8,0,8
51P6189,5055166361897,0,19,0,19
51P6192,5055166361927,0,15,0,15
51P6199,5055166361996,0,18,0,18
51P6200,5055166362009,0,17,0,17
51P6201,5055166362016,0,11,0,11
51P6202,5055166362023,0,12,0,12
51P6204,5055166362047,0,42,0,42
51P6210,5055166362108,0,59,0,59
51P6211,5055166362115,0,59,0,59
51P6224,5055166362245,0,67,0,67
51P6225,5055166362252,0,41,0,41
51P6226,5055166362269,0,36,0,36
51P6227,5055166362276,0,69,0,69
5235,5904913543270,0,0,1,1
5241,5902675041058,0,0,1,1
5243,5906775391013,0,0,1,1
5254,5907617926929,0,0,15,15
5297,5904276097359,0,0,1,1
52P6251,5055166362511,0,22,0,22
52P6252,5055166362528,0,23,0,23
52P6253,5055166362535,0,16,0,16
52P6254,5055166362542,0,20,0,20
52P6270,5055166362702,0,26,0,26
52P6271,5055166362719,0,26,0,26
52P6273,5055166362733,0,28,0,28
52P6277,5055166362771,0,23,0,23
52P6278,5055166362788,0,23,0,23
52P6279,5055166362795,0,26,0,26
52P6282,5055166362825,0,11,0,11
52P6283,5055166362832,0,11,0,11
52P6285,5055166362856,0,9,0,9
52P6289,5055166362894,0,9,0,9
52P6290,5055166362900,0,9,0,9
52P6291,5055166362917,0,7,0,7
52P6298A,5055166362986,0,0,0,0
52P6298B,5055166362986,0,15,0,15
52P6298C,5055166362986,0,3,0,3
52P6302,5055166363020,0,39,0,39
52P6304,5055166363044,0,37,0,37
52P6305,5055166363051,0,44,0,44
52P6306,5055166363068,0,0,0,0
52P6307,5055166363075,0,26,0,26
52P6309,5055166363099,0,23,0,23
52P6310,5055166363105,0,23,0,23
52P6312A,5055166363129,0,13,0,13
52P6312B,5055166363129,0,9,0,9
52P6312C,5055166363129,0,11,0,11
52P6316A,5055166363167,0,2,0,2
52P6316B,5055166363167,0,11,0,11
52P6316C,5055166363167,0,3,0,3
52P6320A,5055166363204,0,13,0,13
52P6320B,5055166363204,0,22,0,22
52P6320C,5055166363204,0,13,0,13
52P6328A,5055166363280,0,20,0,20
52P6328B,5055166363280,0,12,0,12
52P6328C,5055166363280,0,14,0,14
52P6328D,5055166363280,0,20,0,20
52P6330A,5055166363303,0,16,0,16
52P6330B,5055166363303,0,15,0,15
52P6330C,5055166363303,0,12,0,12
52P6330D,5055166363303,0,15,0,15
52P6330E,5055166363303,0,15,0,15
52P6330F,5055166363303,0,10,0,10
52P6337,5055166363372,0,57,0,57
52P6339,5055166363396,0,63,0,63
52P6340,5055166363402,0,53,0,53
52P6342A,5055166363426,0,3,0,3
52P6342B,5055166363426,0,1,0,1
52P6342C,5055166363426,0,10,0,10
52P6342D,5055166363426,0,11,0,11
52P6347,5055166363471,0,41,0,41
52P6352,5055166363525,0,10,0,10
52P6353,5055166363532,0,42,0,42
52P6383,5055166363839,0,41,0,41
52P6384,5055166363846,0,69,0,69
5319,,0,0,15,15
5335,,0,0,15,15
5343,5905127010909,0,0,15,15
5353,5905436714499,0,0,1,1
539,5904341205009,0,0,15,15
5393,5906699072876,0,0,15,15
5420,5902675040648,0,0,0,0
5457,,0,0,0,0
5514,,0,0,15,15
5529,5901560853820,0,0,1,1
5571,,0,0,5,5
5603,5901560828521,0,0,1,1
5607,5907501432949,0,0,1,1
5633,4008600299882,0,0,0,0
5635,5901560802002,0,0,15,15
5668,5901560828538,0,0,5,5
5688,5901560847140,0,0,15,15
57474,5707167945230,0,384,0,384
5763,5200384505763,0,55,0,55
5774,5905436714147,0,0,1,1
5778,5902963011275,0,0,15,15
57798,5707167557273,0,9,0,9
57855,5707167005057,0,70,0,70
57856,5707167005095,0,148,0,148
5787,5200384505787,0,0,0,0
5794,5200384505794,0,0,0,0
5800,5200384505800,0,30,0,30
580501,5712854401715,0,42,0,42
580503,5712854401753,0,49,0,49
580504,5712854401777,0,100,0,100
580505,5712854401791,0,214,0,214
580506,5712854401814,0,20,0,20
580507,5712854401838,0,15,0,15
5831,5200384505831,0,27,0,27
5862,5200384505862,0,17,0,17
588,5901912244429,0,0,1,1
5886,5200384505886,0,2,0,2
5902683,5907644000043,0,0,15,15
5902686,8058664088072,0,0,1,1
5902694,4008600397083,0,0,5,5
5902700,5901691958210,0,0,0,0
5902703,5901691958364,0,0,15,15
5902704,5901691958371,0,0,0,0
5902705,5901691958388,0,0,0,0
5902706,5901691958395,0,0,0,0
5902707,5901691958401,0,0,5,5
5902708,5901691958241,0,0,0,0
5902709,5901691958258,0,0,1,1
5902710,5901691958265,0,0,5,5
5902711,5901691958272,0,0,0,0
5902712,5901691958289,0,0,5,5
5902713,5902686308188,0,0,1,1
5902714,8710103974611,0,0,0,0
5902715,5901761127720,0,0,15,15
5902717,6943447104334,0,0,5,5
5902719,5901691869356,0,0,5,5
5902720,5901691869363,0,0,5,5
5902722,5901691813953,0,0,15,15
5902724,5907644001071,0,0,15,15
5902725,5907644004768,0,0,15,15
5902726,5907644004805,0,0,15,15
5902727,5907644004812,0,0,15,15
5902728,5907644004829,0,0,15,15
5902729,5907644004836,0,0,15,15
5902731,5901435414200,0,0,15,15
5902736,5901691958494,0,0,0,0
5902737,5901691958500,0,0,0,0
5902738,5901691958319,0,0,0,0
5902739,5901691958326,0,0,0,0
5902740,5901691958333,0,0,0,0
5902741,5901691958340,0,0,0,0
5902742,5901691958357,0,0,0,0
5902746,4052396088045,0,0,1,1
5902747,4052396088069,0,0,15,15
5902748,4052396088076,0,0,15,15
5902752,5900511410006,0,0,15,15
5902753,5900511410013,0,0,15,15
5902754,5900511410020,0,0,15,15
5902757,5900511410075,0,0,15,15
5902758,5900511410082,0,0,15,15
5902760,5900511410105,0,0,15,15
5902761,5900511410112,0,0,15,15
5902762,5900511410129,0,0,15,15
5902763,5900511420005,0,0,15,15
5902764,5900511420012,0,0,1,1
5902767,5900511420043,0,0,5,5
5902769,5900511430004,0,0,15,15
5902773,5900511430042,0,0,15,15
5902774,5900511430059,0,0,15,15
5902781,5900511500097,0,0,15,15
5902783,5900511500110,0,0,15,15
5902786,5900511500141,0,0,1,1
5902787,5900511500158,0,0,5,5
5902788,5900511500165,0,0,15,15
5902789,5900511500189,0,0,15,15
5902790,5900511500202,0,0,1,1
5902792,5900511500233,0,0,1,1
5902794,5900511931662,0,0,15,15
5902795,5900511931655,0,0,1,1
5902796,5900511931648,0,0,15,15
5902800,5900511530162,0,0,15,15
5902803,5901691870031,0,0,15,15
5902805,5901691869950,0,0,0,0
5902806,5901691869967,0,0,15,15
5902807,5901691870079,0,0,15,15
5902808,5901691870086,0,0,5,5
5902809,5901691870000,0,0,15,15
5902810,5901691869998,0,0,5,5
5902811,5901691870130,0,0,0,0
5902812,5901691870147,0,0,15,15
5902813,5901691870154,0,0,5,5
5902814,5901691870161,0,0,1,1
5902815,5901691870215,0,0,15,15
5902816,5901691870222,0,0,15,15
5902817,5901691870239,0,0,15,15
5902818,5901691870246,0,0,15,15
5902819,5901691870178,0,0,15,15
5902820,5901691870185,0,0,15,15
5902821,5901691870208,0,0,15,15
5902827,,0,0,1,1
5902828,,0,0,1,1
5902836,5903999464653,0,0,1,1
5902837,,0,0,1,1
5902839,072239326503,0,0,5,5
5902840,072239325407,0,0,1,1
5902841,072239326145,0,0,0,0
5902842,072239328620,0,0,15,15
5902847,5901811132513,0,0,5,5
5902849,5901811127205,0,0,1,1
5902862,8434597350125,0,0,1,1
5902863,5906724206559,0,0,0,0
5902865,4052396086188,0,0,0,0
5902866,4052396083279,0,0,1,1
5902890,5902622004365,0,0,1,1
5902892,5904165683700,0,0,1,1
5902895,5907644001606,0,0,15,15
5902901,5901691870192,0,0,15,15
5902902,5900511410068,0,0,15,15
5902905,,0,0,15,15
5902906,5905204304648,0,0,1,1
5902907,5905204304617,0,0,15,15
5902908,5905204304624,0,0,15,15
5902909,5905204304631,0,0,1,1
5902911,5905204304532,0,0,15,15
5902912,5905204304549,0,0,5,5
5902913,5905204304556,0,0,1,1
5902914,5905204304600,0,0,5,5
5902915,5905204304570,0,0,5,5
5902916,5905204304587,0,0,15,15
5902917,5905204304594,0,0,1,1
5902919,5905204302545,0,0,1,1
5902920,5905204302552,0,0,1,1
5902923,5907644000821,0,0,15,15
5902928,5907644001040,0,0,15,15
5902936,5905204302613,0,0,1,1
5902937,5905204302620,0,0,1,1
5902942,5905204302668,0,0,5,5
5902943,5905204302675,0,0,1,1
5902947,5905204302569,0,0,5,5
5902948,5905204302576,0,0,1,1
5902949,5905204302583,0,0,1,1
5902951,5905204304495,0,0,5,5
5902952,5905204304501,0,0,5,5
5902954,5905204300022,0,0,1,1
5902955,5905204300039,0,0,1,1
5902956,5905204300046,0,0,1,1
5902957,5905204300053,0,0,1,1
5902958,5905204300060,0,0,1,1
5902959,5905204300015,0,0,1,1
5902963,5905204300305,0,0,1,1
5902965,5905204300077,0,0,1,1
5902968,5905204300107,0,0,1,1
5902969,5905204300114,0,0,1,1
5902970,5905204300121,0,0,1,1
5902972,5905204300145,0,0,1,1
5902973,5905204300152,0,0,1,1
5902983,5905204310458,0,0,15,15
5902984,5905204310441,0,0,15,15
5902985,5905204310496,0,0,15,15
5902986,5905204310519,0,0,15,15
5902987,5905204310502,0,0,15,15
5903012,,0,0,0,0
5903013,5905375834968,0,0,5,5
5903017,5905375837983,0,0,0,0
5903019,5905375838034,0,0,0,0
5903020,5905375838041,0,0,0,0
5903022,5905375838072,0,0,1,1
5903024,5905375838102,0,0,1,1
5903042,5906732729453,0,0,1,1
5903058,5904921608329,0,0,1,1
5903059,5904921608336,0,0,15,15
5903084,5901435413845,0,0,15,15
5903085,5901435414248,0,0,1,1
5903139,5901691860858,0,0,15,15
5903140,5901691854161,0,0,15,15
5903141,5901691870116,0,0,15,15
5903146,5900511410143,0,0,15,15
5903147,5900511410150,0,0,5,5
5903148,5900511420081,0,0,15,15
5903149,5900511500240,0,0,5,5
5903150,5900511500271,0,0,1,1
5903166,5905204313190,0,0,15,15
5903167,5905204313206,0,0,1,1
5903168,5905204313213,0,0,1,1
5903169,5905204313183,0,0,15,15
5903170,5905204313145,0,0,5,5
5903172,5905204313169,0,0,1,1
5903173,5905204313176,0,0,15,15
5903174,5905204313138,0,0,5,5
5903177,5905204312506,0,0,1,1
5903179,5904165684004,0,0,1,1
5903180,5904165683793,0,0,0,0
5903181,5904165683809,0,0,0,0
5903182,5904165683816,0,0,0,0
5903193,6943447104327,0,0,1,1
5903194,8711427045445,0,0,5,5
5903195,8711427045452,0,0,1,1
5903197,4891813863007,0,0,0,0
5903201,856137008040,0,0,0,0
5903202,856137008057,0,0,0,0
5903205,856137008705,0,0,0,0
5903216,5901761128239,0,0,0,0
5903217,5901761127430,0,0,1,1
5903218,5901761127447,0,0,1,1
5903219,5901761127454,0,0,5,5
5903220,5905489408024,0,0,15,15
5903221,5905489408017,0,0,1,1
5903222,5905489408031,0,0,1,1
5903223,5905489408048,0,0,15,15
5903224,5905489408000,0,0,15,15
5903225,5902963008114,0,0,1,1
5903226,5902963008138,0,0,1,1
5903230,5900511614282,0,0,1,1
5903240,0755907190179,0,0,5,5
5903241,8711427045483,0,0,0,0
5903242,8711427045490,0,0,1,1
5903244,8711427045513,0,0,1,1
5903245,8711427045520,0,0,1,1
5903246,8711427045537,0,0,1,1
5903247,8711427045544,0,0,1,1
5903248,8711427045551,0,0,5,5
5903249,8711427045568,0,0,1,1
5903250,8711427045575,0,0,1,1
5903251,8711427045582,0,0,0,0
5903254,5905375837693,0,0,0,0
5903259,5901691958517,0,0,0,0
5903266,5905375839864,0,0,0,0
5903267,5905375840044,0,0,15,15
5903277,5907784645067,0,0,0,0
5903278,5902533915125,0,0,1,1
5903284,5907644005802,0,0,15,15
5903285,5907644005819,0,0,15,15
5903286,5907644005826,0,0,15,15
5903287,5907644005833,0,0,15,15
5903295,5907784467133,0,0,1,1
5903297,5907784463135,0,0,1,1
5903327,5055192200443,0,0,0,0
5903329,5055192200085,0,0,0,0
5903330,5055192202546,0,0,0,0
5903331,5905204309988,0,0,1,1
5903332,5055192203239,0,0,0,0
5903334,5055192203222,0,0,0,0
5903366,5901691871618,0,0,1,1
5903370,5903407993539,0,0,15,15
5903371,6925783804192,0,0,1,1
5903372,6925783807902,0,0,1,1
5903377,3760145060853,0,0,0,0
5903383,5908268746881,0,0,5,5
5903386,5901811121661,0,0,1,1
5903395,5904356906717,0,0,1,1
5903396,5904356906724,0,0,0,0
5903397,5904356906731,0,0,1,1
5903398,5904356906748,0,0,1,1
5903399,5904356906663,0,0,1,1
5903400,5904356906670,0,0,1,1
5903401,,0,0,1,1
5903402,5904356906694,0,0,1,1
5903403,5904356906618,0,0,1,1
5903404,5904356906625,0,0,1,1
5903405,5904356906632,0,0,0,0
5903407,5904356906564,0,0,0,0
5903408,5904356906571,0,0,1,1
5903409,5904356906588,0,0,1,1
5903410,5904356906595,0,0,1,1
5903411,5904356906762,0,0,1,1
5903412,5904356906779,0,0,1,1
5903413,5904356906786,0,0,1,1
5903414,5904356906793,0,0,1,1
5903415,5905204348284,0,0,5,5
5903416,5905204300428,0,0,1,1
5903417,5905204300435,0,0,5,5
5903418,5905204300442,0,0,5,5
5903419,5905204300459,0,0,15,15
5903420,5905204300466,0,0,15,15
5903421,5905204300473,0,0,0,0
5903422,5905204300480,0,0,1,1
5903424,,0,0,1,1
5903425,,0,0,1,1
5903426,5905204300497,0,0,1,1
5903427,5905204300503,0,0,0,0
5903428,5905204312612,0,0,15,15
5903429,5905204312629,0,0,15,15
5903430,5905204312636,0,0,15,15
5903431,5905204312643,0,0,15,15
5903432,5905204312650,0,0,15,15
5903433,5905204312667,0,0,15,15
5903437,5905204312704,0,0,15,15
5903441,5905204312599,0,0,5,5
5903442,5905204312605,0,0,5,5
5903443,5905204312513,0,0,1,1
5903446,5905204312544,0,0,5,5
5903447,5905204312551,0,0,5,5
5903449,5905279336230,0,0,1,1
5903455,5907644004874,0,0,15,15
5903457,5907644001682,0,0,15,15
5903462,5901435412305,0,0,15,15
5903470,5904165684578,0,0,0,0
5903472,5904165684592,0,0,0,0
5903476,5907001940661,0,0,1,1
5903481,5904165684646,0,0,0,0
5903485,5901761125641,0,0,1,1
5903486,5901761125634,0,0,0,0
5903487,5901761122886,0,0,1,1
5903488,5901761124316,0,0,1,1
5903489,5901761122879,0,0,0,0
5903490,5901761122893,0,0,1,1
5903491,5904165684332,0,0,15,15
5903492,5904165684349,0,0,1,1
5903493,5904165684356,0,0,5,5
5903494,5904165684363,0,0,1,1
5903495,5904165684370,0,0,5,5
5903498,5904165684394,0,0,0,0
5903499,5904165684400,0,0,15,15
5903510,5902983492276,0,0,1,1
5903519,5904165684257,0,0,15,15
5903520,5904165684264,0,0,5,5
5903522,5904165684271,0,0,15,15
5903524,5904165684288,0,0,15,15
5903525,9788366501515,0,0,1,1
5903526,5904165684295,0,0,5,5
5903528,5904165684325,0,0,15,15
5903529,5904165684417,0,0,5,5
5903530,8710103952664,0,0,0,0
5903534,5900511616545,0,0,1,1
5903561,5900511024197,0,0,5,5
5903566,5901761128314,0,0,1,1
5903570,850026237177,0,0,0,0
5903571,850026237160,0,0,0,0
5903573,850026237146,0,0,0,0
5903574,850026237139,0,0,0,0
5903577,856137008927,0,0,0,0
5903578,856137008910,0,0,0,0
5903579,856137008903,0,0,0,0
5903580,856137008323,0,0,1,1
5903581,856137008316,0,0,1,1
5903589,5901761124712,0,0,1,1
5903590,5901761124309,0,0,0,0
5903591,5901761122862,0,0,1,1
5903592,5901761128390,0,0,1,1
5903593,5901761128376,0,0,0,0
5903594,5901761128383,0,0,1,1
5903596,5901761128222,0,0,0,0
5903598,5901761127669,0,0,5,5
5903599,5905489408055,0,0,15,15
5903623,,0,0,1,1
5903627,5905375839628,0,0,1,1
5903628,5905375839635,0,0,1,1
5903630,5905274850489,0,0,1,1
5903645,5010415478238,0,0,5,5
5903646,,0,0,0,0
5903650,5904165680709,0,0,0,0
5903657,5905204312797,0,0,5,5
5903659,5905204312803,0,0,5,5
5903661,5905204312827,0,0,5,5
5903662,5905204312834,0,0,15,15
5903663,5905204312841,0,0,5,5
5903664,5093887921211,0,0,15,15
5903665,5903887921206,0,0,5,5
5903666,8710103989677,0,0,15,15
5903667,8710103989639,0,0,15,15
5903668,5901350230718,0,0,0,0
5903669,8710103989653,0,0,15,15
5903670,8710103990444,0,0,15,15
5903671,5901350230732,0,0,0,0
5903672,8710103990406,0,0,15,15
5903673,8710103990420,0,0,15,15
5903674,5903246436969,0,0,1,1
5903676,8710103990383,0,0,15,15
5903677,5903246437027,0,0,0,0
5903678,8710103990338,0,0,15,15
5903679,5903246436990,0,0,0,0
5903680,5903246436907,0,0,0,0
5903681,5903246409048,0,0,0,0
5903682,5908275161226,0,0,0,0
5903683,5904335829303,0,0,0,0
5903684,5904335829730,0,0,1,1
5903685,5908275161455,0,0,0,0
5903686,5902012788592,0,0,0,0
5903687,8710103990710,0,0,15,15
5903688,5908275180937,0,0,0,0
5903689,8710103990819,0,0,5,5
5903690,5908275189848,0,0,0,0
5903691,5902012788561,0,0,0,0
5903692,5902012788622,0,0,0,0
5903693,8710103989691,0,0,15,15
5903694,5902012788684,0,0,0,0
5903695,5908275161462,0,0,0,0
5903696,8710103989714,0,0,15,15
5903697,5903246437317,0,0,0,0
5903698,8710103989752,0,0,15,15
5903699,8710103990758,0,0,15,15
5903700,5908275161424,0,0,0,0
5903701,5902643607729,0,0,0,0
5903702,8710103990772,0,0,15,15
5903703,5908275161356,0,0,0,0
5903704,8710103985075,0,0,15,15
5903705,5908275161370,0,0,0,0
5903706,8710103985099,0,0,15,15
5903707,5904335829884,0,0,0,0
5903708,8710103985112,0,0,15,15
5903709,8710103985136,0,0,15,15
5903710,5904335829822,0,0,0,0
5903711,8710103985150,0,0,15,15
5903712,5904335829327,0,0,0,0
5903713,8710103985174,0,0,15,15
5903714,5904335829877,0,0,0,0
5903715,5908275160939,0,0,0,0
5903716,5903246437232,0,0,0,0
5903717,5908275161394,0,0,0,0
5903718,5908275161417,0,0,0,0
5903719,5908275161400,0,0,0,0
5903720,5904335829839,0,0,0,0
5903721,5904335829846,0,0,0,0
5903722,5904335829358,0,0,1,1
5903726,5903067018023,0,0,5,5
5903730,5903067018030,0,0,15,15
5903733,5903067018047,0,0,15,15
5903737,5903067018016,0,0,15,15
5903753,5904921612401,0,0,5,5
5903754,5904921612418,0,0,1,1
5903758,,0,0,1,1
5903762,8058664160754,0,0,1,1
5903763,5903067015282,0,0,15,15
5903764,5903067015299,0,0,15,15
5903765,5903067015367,0,0,1,1
5903810,4008600418276,0,0,0,0
5903819,4052396093131,0,0,5,5
5903820,4052396093148,0,0,0,0
5903821,4052396093155,0,0,5,5
5903824,5903067015909,0,0,15,15
5903825,5903067015923,0,0,15,15
5903826,5903067015916,0,0,15,15
5903827,5903067015930,0,0,15,15
5903831,5900511024180,0,0,1,1
5903832,5903753004149,0,0,1,1
5903833,5900511024432,0,0,1,1
5903834,5900511154122,0,0,5,5
5903837,5901691876590,0,0,5,5
5903838,5900511154184,0,0,1,1
5903840,5900511173734,0,0,1,1
5903841,,0,0,0,0
5903842,5900511173741,0,0,15,15
5903843,5900511182897,0,0,15,15
5903844,,0,0,0,0
5903848,5900511346190,0,0,15,15
5903849,5900511348620,0,0,5,5
5903850,5900511361278,0,0,5,5
5903867,5901691873377,0,0,15,15
5903875,5900511616408,0,0,1,1
5903877,5900511616910,0,0,1,1
5903879,5900511617009,0,0,1,1
